ID,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50
CHEMBL2112775,1.488,584.388,16.742,15.222,15.222,11.384,10.217,10.217,10.036,10.036,9.191,9.191,7.662,7.662,5.601,10.213,0,11.519,17.375,44.064,25.683,5.573,0,25.24,0,331.251,0.905,-0.38,24,298.236,647067.761,15.842,4.865,1.843,145.458,11.496,0.393,11.496,0.087,0.095,0.087,-0.476,-0.393,3.013,94.45,331.5,3,3,4,1,5,0,0,0,3,3,3,0,1,3,1,4,134,15.53,0,0,0,0,0,0,0,0,0,25.497,74.535,18.002,11.705,5,10.213,0,0,5.317,28.584,82.961,6.545,11.649,0,0,5.317,0,0,0,34.505,0,28.584,65.214,11.649,0,0,0,62.4,0,0,0,0,0,0,0,0,0,46.083,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
CHEMBL2112772,1.464,537.96,15.82,14.853,14.853,11.022,10.132,10.132,9.899,9.899,8.991,8.991,7.696,7.696,0,5.107,0,6.104,10.83,42.555,45.07,5.573,0,25.24,0,315.256,0.905,-0.34,23,282.237,435503.978,14.957,4.85,2.002,140.663,10.105,0.393,10.105,0.058,0.073,0.058,-0.073,-0.393,3.898,92.991,315.501,2,2,4,1,5,0,0,0,2,2,2,0,1,3,1,4,128,10.423,0,0,0,0,0,0,0,0,0,25.497,85.868,12.587,6.104,5,5.107,0,0,5.317,34.502,77.36,6.545,11.649,0,0,5.317,0,0,0,23.797,0,34.502,65.214,11.649,0,0,0,42.17,0,0,0,0,0,0,0,0,0,40.167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82
CHEMBL2111947,1.464,537.96,15.82,14.853,14.853,11.022,10.132,10.132,9.899,9.899,8.991,8.991,7.696,7.696,0,5.107,0,6.104,10.83,42.555,45.07,5.573,0,25.24,0,315.256,0.905,-0.34,23,282.237,435503.978,14.957,4.85,2.002,140.663,10.105,0.393,10.105,0.058,0.073,0.058,-0.073,-0.393,3.898,92.991,315.501,2,2,4,1,5,0,0,0,2,2,2,0,1,3,1,4,128,10.423,0,0,0,0,0,0,0,0,0,25.497,85.868,12.587,6.104,5,5.107,0,0,5.317,34.502,77.36,6.545,11.649,0,0,5.317,0,0,0,23.797,0,34.502,65.214,11.649,0,0,0,42.17,0,0,0,0,0,0,0,0,0,40.167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27
CHEMBL2112781,1.464,535.96,15.82,14.761,14.761,11.022,10.014,10.014,9.756,9.756,8.889,8.889,7.581,7.581,0,5.107,0,6.104,16.934,43.12,38.525,5.573,0,19.923,4.737,316.24,0.905,-0.34,23,284.229,435503.978,14.957,4.85,2.002,140.227,10.098,0.393,10.098,0.084,0.081,0.084,-0.081,-0.393,4.325,90.94,316.485,1,2,4,1,5,0,0,0,2,1,2,0,1,3,1,4,128,9.843,0,0,0,0,0,0,0,0,0,25.497,85.868,0,18.815,5,9.843,0,0,0,34.502,77.422,6.607,11.649,0,0,0,0,0,0,23.921,4.737,34.502,65.214,11.649,0,0,0,32.76,0,0,0,0,0,0,0,0,0,41.167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9
CHEMBL2112518,1.473,680.209,17.234,15.67,15.67,12.022,10.384,10.384,9.824,9.824,8.954,8.954,7.59,7.59,0,5.107,0,6.104,16.748,30.595,44.219,5.573,6.327,36.088,0,340.251,0.773,-1.09,25,308.255,1021181.687,16.111,5.453,2.172,150.875,10.139,0.393,10.139,0.092,0.097,0.092,-0.097,-0.393,4.817,99.039,340.511,2,3,4,0,4,0,1,1,2,2,3,0,1,3,0,3,136,10.091,0,0,0,0,0,0,4.984,0,0,25.497,79.95,12.115,18.125,5,5.107,0,0,9.968,28.584,77.236,0,29.867,0,0,0,0,0,0,21.178,0,28.584,76.826,24.173,0,0,0,48.91,0,0,0,0,0,0,0,0,0,46,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18
CHEMBL3415127,1.473,680.209,17.234,15.695,15.695,12.022,10.372,10.372,9.804,9.804,8.913,8.913,7.558,7.558,0,5.107,0,6.104,16.872,30.595,38.525,5.573,12.524,35.671,0,340.251,0.773,-1.09,25,308.255,1021181.687,16.111,5.453,2.172,151.085,10.141,0.393,10.141,0.095,0.096,0.095,-0.096,-0.393,4.748,98.974,340.511,1,3,4,0,4,0,1,1,3,1,3,0,1,3,0,3,136,9.674,0,0,0,0,0,0,4.984,0,0,25.497,79.95,18.436,12.431,5,5.107,0,0,9.551,28.584,77.36,0,30.37,0,0,0,0,0,0,20.762,0,28.584,71.256,30.37,0,0,0,38.05,0,0,0,0,0,0,0,0,2.392,43.441,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21
CHEMBL3415126,1.473,683.323,17.234,15.565,15.565,12.022,10.239,10.239,9.669,9.669,8.784,8.784,7.427,7.427,0,5.107,0,6.104,16.872,30.595,38.525,11.9,6.327,34.688,0,341.247,0.81,-1.16,25,310.251,1021181.687,16.046,5.418,2.155,150.273,10.134,0.393,10.134,0.137,0.104,0.137,-0.104,-0.393,4.143,96.769,341.499,1,4,4,0,4,0,1,1,4,1,4,0,1,3,0,3,136,5.107,12.655,0,0,0,0,0,9.666,5.099,0,25.497,79.95,0,12.146,5,5.107,0,0,14.764,28.584,77.36,0,24.304,0,0,0,0,0,0,25.975,0,28.584,71.256,24.304,0,0,0,50.94,0,0,0,0,0,0,0,0,2.142,44.691,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66
CHEMBL3218783,1.467,712.181,17.941,16.325,16.325,12.522,10.797,10.797,10.111,10.111,9.186,9.186,7.785,7.785,0,5.107,0,6.104,16.748,30.595,44.088,5.573,12.394,37.04,0,351.256,0.708,-1.15,26,318.27,1508082.589,16.983,5.924,2.301,157.666,10.165,0.393,10.165,0.058,0.095,0.058,-0.095,-0.393,5.489,104.688,351.534,1,2,4,0,4,0,1,1,2,1,2,0,1,3,0,3,140,5.107,0,0,0,0,0,4.984,0,0,0,25.497,103.564,12.394,6.104,5,5.107,0,0,4.984,28.584,77.236,0,41.739,0,0,0,0,0,0,16.194,0,28.584,76.695,36.176,0,0,0,33.12,0,0,0,0,0,0,0,0,0,47.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.57
CHEMBL2112526,1.482,733.218,17.234,15.463,15.463,12.022,10.096,10.096,9.42,9.42,8.433,8.433,7.014,7.014,0,5.107,0,11.519,5.415,36.289,37.677,5.573,6.327,42.164,0,338.236,0.682,-1.35,25,308.255,1021181.687,15.87,5.325,2.11,150.186,10.131,0.393,10.131,0.093,0.107,0.093,-0.107,-0.393,4.727,99.658,338.495,2,3,4,0,4,0,1,1,2,2,3,0,1,2,0,2,134,10.091,0,0,0,0,0,0,4.984,0,0,31.573,79.103,6.197,18.125,5,5.107,5.573,0,9.968,28.584,64.897,0,35.943,0,0,0,0,0,0,21.178,0,28.584,64.487,30.249,0,5.573,0,48.91,0,0,0,0,0,0,0,0,0,46.833,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62
CHEMBL2112517,1.482,733.218,17.234,15.463,15.463,12.022,10.106,10.106,9.425,9.425,8.435,8.435,7.016,7.016,0,5.107,0,11.519,5.415,36.289,37.677,5.573,6.197,42.263,0,338.236,0.682,-1.35,25,308.255,1021181.687,15.87,5.325,2.11,150.154,10.131,0.393,10.131,0.088,0.107,0.088,-0.107,-0.393,4.727,99.658,338.495,2,3,4,0,4,0,1,1,2,2,3,0,1,2,0,2,134,5.107,0,0,0,0,0,5.099,0,5.099,0,31.573,85.169,6.197,11.798,5,5.107,5.573,0,10.197,28.584,64.897,0,35.682,0,0,0,0,0,0,21.408,0,28.584,64.487,29.988,0,5.573,0,48.91,0,0,0,0,0,0,0,0,0,46.833,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38
CHEMBL2112301,1.477,765.675,17.941,16.118,16.118,12.522,10.518,10.518,9.681,9.681,8.6,8.6,7.128,7.128,0,5.107,0,11.519,5.415,30.595,43.371,5.573,12.263,43.116,0,349.241,0.625,-1.41,26,318.27,1508082.589,16.741,5.792,2.238,156.977,10.154,0.393,10.154,0.066,0.108,0.066,-0.108,-0.393,5.399,105.307,349.518,1,2,4,0,4,0,1,1,2,1,2,0,1,2,0,2,138,5.107,0,0,0,0,0,4.984,0,0,0,37.639,91.235,6.197,11.798,5,5.107,5.573,0,4.984,28.584,64.897,0,47.815,0,0,0,0,0,0,16.194,0,28.584,64.487,42.121,0,5.573,0,33.12,0,0,0,0,0,0,0,0,0,48.333,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.57
CHEMBL254328,1.477,765.675,17.941,16.118,16.118,12.522,10.508,10.508,9.707,9.707,8.631,8.631,7.179,7.179,0,5.107,0,6.104,10.83,30.595,37.668,11.146,12.394,43.116,0,349.241,0.625,-1.41,26,318.27,1508082.589,16.741,5.792,2.238,156.977,10.156,0.393,10.156,0.058,0.106,0.058,-0.106,-0.393,5.399,105.307,349.518,1,2,4,0,4,0,1,1,2,1,2,0,1,2,0,2,138,5.107,0,0,0,0,0,4.984,0,0,0,37.639,90.732,12.394,6.104,5,5.107,5.573,0,4.984,28.584,64.897,0,47.815,0,0,0,0,0,0,16.194,0,28.584,64.357,42.252,0,5.573,0,33.12,0,0,0,0,0,0,0,0,0,48.333,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.14
CHEMBL2112299,1.477,765.675,17.941,16.118,16.118,12.522,10.508,10.508,9.702,9.702,8.65,8.65,7.188,7.188,0,5.107,0,6.104,10.83,30.595,37.668,11.146,12.394,43.116,0,349.241,0.625,-1.41,26,318.27,1508082.589,16.741,5.792,2.238,156.977,10.156,0.393,10.156,0.058,0.105,0.058,-0.105,-0.393,5.399,105.307,349.518,1,2,4,0,4,0,1,1,2,1,2,0,1,2,0,2,138,5.107,0,0,0,0,0,4.984,0,0,0,31.573,96.799,12.394,6.104,5,5.107,5.573,0,4.984,28.584,64.897,0,47.815,0,0,0,0,0,0,16.194,0,28.584,64.357,42.252,0,5.573,0,33.12,0,0,0,0,0,0,0,0,0,48.333,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
CHEMBL2112521,1.482,733.218,17.234,15.371,15.371,12.022,10.015,10.015,9.342,9.342,8.362,8.362,6.946,6.946,0,5.107,0,11.519,11.333,36.859,31.256,11.77,6.066,31.156,4.523,339.22,0.682,-1.35,25,310.247,1021181.687,15.87,5.325,2.11,149.722,10.125,0.393,10.125,0.163,0.115,0.163,-0.115,-0.393,4.992,97.573,339.479,1,3,4,0,4,0,1,1,3,1,3,0,1,2,0,2,134,9.63,0,5.76,0,0,0,0,0,0,0,36.729,79.103,6.066,12.301,5,9.63,5.573,0,5.157,28.584,64.897,0,35.749,0,0,0,0,0,0,16.367,0,28.584,64.553,34.511,0,5.573,0,46.26,0,0,0,0,0,0,0,0,5.527,42.306,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97
CHEMBL2112522,1.482,733.218,17.234,15.463,15.463,12.022,10.102,10.102,9.403,9.403,8.412,8.412,6.989,6.989,0,5.107,0,11.519,5.415,36.42,37.677,5.573,12.394,35.967,0,338.236,0.682,-1.35,25,308.255,1021181.687,15.87,5.325,2.11,150.186,10.131,0.393,10.131,0.133,0.108,0.133,-0.108,-0.393,4.727,99.658,338.495,2,3,4,0,4,0,1,1,2,2,3,0,1,2,0,2,134,10.091,5.824,0,0,0,0,0,4.984,0,0,31.573,79.103,12.394,6.104,5,5.107,5.573,0,9.968,28.584,64.897,0,35.943,0,0,0,0,0,0,21.178,0,28.584,64.618,30.119,0,5.573,0,48.91,0,0,0,0,0,0,0,0,0,46.833,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68
CHEMBL2392006,1.482,733.218,17.234,15.488,15.488,12.022,10.088,10.088,9.407,9.407,8.4,8.4,6.988,6.988,0,5.107,0,11.519,5.415,30.595,37.801,5.573,12.524,41.747,0,338.236,0.682,-1.35,25,308.255,1021181.687,15.87,5.325,2.11,150.396,10.132,0.393,10.132,0.099,0.106,0.099,-0.106,-0.393,4.658,99.593,338.495,1,3,4,0,4,0,1,1,3,1,3,0,1,2,0,2,134,9.674,0,0,0,0,0,0,4.984,0,0,31.573,68.114,23.506,12.431,5,5.107,5.697,0,9.551,28.584,64.897,0,36.446,0,0,0,0,0,0,20.762,0,28.584,58.793,36.446,0,5.697,0,38.05,0,0,0,0,0,0,0,0,2.253,44.414,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
CHEMBL3415119,1.482,736.332,17.234,15.357,15.357,12.022,9.971,9.971,9.285,9.285,8.287,8.287,6.878,6.878,0,5.107,0,11.519,11.333,31.098,31.38,11.77,10.879,36.312,0,339.231,0.714,-1.42,25,310.251,1021181.687,15.805,5.291,2.094,149.552,10.125,0.393,10.125,0.07,0.114,0.07,-0.114,-0.393,4.053,97.388,339.483,1,4,4,0,4,0,1,1,4,1,4,0,1,2,0,2,134,5.107,0,0,0,0,0,0,4.682,0,5.099,36.786,68.114,11.112,18.498,5,5.107,5.697,0,14.994,28.584,64.897,0,30.119,0,0,0,0,0,0,26.204,0,28.584,58.793,30.119,0,5.697,0,50.94,0,0,0,0,0,0,0,0,2.003,45.664,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89
CHEMBL2105738,1.364,1032.258,19.803,17.642,17.642,14.005,11.513,11.513,10.54,10.54,9.331,9.331,7.711,7.711,0,5.107,0,11.519,5.415,42.533,36.897,5.573,6.327,59.816,0,388.251,0.577,-1.87,29,356.299,9002566.705,17.944,6.072,2.37,173.077,10.219,0.393,10.219,0.1,0.117,0.1,-0.117,-0.393,5.811,117.099,388.555,1,3,4,0,4,1,1,2,3,1,3,0,1,2,0,2,152,9.674,6.327,0,0,0,0,0,4.984,0,0,43.705,80.247,11.112,17.137,6,5.107,16.73,0,9.551,28.584,64.897,0,48.318,0,0,0,0,0,0,20.762,0,28.584,58.793,48.318,0,16.73,0,38.05,0,0,0,0,0,0,0,0,2.373,51.627,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12
CHEMBL3415117,1.482,736.332,17.234,15.357,15.357,12.022,9.954,9.954,9.277,9.277,8.283,8.283,6.874,6.874,0,5.107,0,11.519,11.333,31.098,31.38,11.9,11.009,36.082,0,339.231,0.714,-1.42,25,310.251,1021181.687,15.805,5.291,2.094,149.584,10.125,0.393,10.125,0.138,0.114,0.138,-0.114,-0.393,4.053,97.388,339.483,1,4,4,0,4,0,1,1,4,1,4,0,1,2,0,2,134,5.107,12.655,0,0,0,0,0,9.666,5.099,0,31.573,68.114,11.112,6.104,5,5.107,5.697,0,14.764,28.584,64.897,0,30.38,0,0,0,0,0,0,25.975,0,28.584,58.793,30.38,0,5.697,0,50.94,0,0,0,0,0,0,0,0,2.003,45.664,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05
CHEMBL2112519,1.378,773.115,17.734,15.871,15.871,12.489,10.536,10.536,10.144,10.144,9.337,9.337,7.977,7.977,0,5.107,0,17.12,11.519,42.71,25.683,11.9,0,36.088,4.737,354.231,0.773,-1.13,26,324.254,1726024.32,15.882,4.825,1.673,154.983,10.163,0.393,10.163,0.144,0.116,0.144,-0.129,-0.393,3.937,98.232,354.494,2,4,4,1,5,0,1,1,3,2,4,0,1,3,1,4,140,14.827,5.601,0,0,0,0,0,4.984,0,0,25.497,68.114,11.612,24.229,6,9.843,0,0,9.968,28.584,76.602,0,29.867,0,0,0,0,0,0,27.282,10.338,28.584,64.487,24.173,0,0,0,61.44,0,0,0,0,0,0,0,0,0,49.25,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37
CHEMBL2112782,1.488,588.649,15.82,14.646,14.646,11.022,9.837,9.837,9.465,9.465,8.391,8.391,6.979,6.979,0,5.107,0,6.104,10.83,36.637,38.649,5.573,5.573,31.316,0,313.241,0.81,-0.6,23,282.237,435503.978,14.719,4.728,1.942,139.974,10.093,0.393,10.093,0.058,0.087,0.058,-0.087,-0.393,3.818,92.967,313.485,2,2,4,1,5,0,0,0,2,2,2,0,1,2,1,3,126,10.423,0,0,0,0,0,0,0,0,0,37.146,73.529,12.587,6.104,5,5.107,0,0,5.317,28.584,70.939,6.545,23.298,0,0,5.317,0,0,0,23.797,0,28.584,58.793,23.298,0,0,0,42.17,0,0,0,0,0,0,0,0,0,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01
CHEMBL2111951,1.488,588.649,15.82,14.646,14.646,11.022,9.837,9.837,9.465,9.465,8.391,8.391,6.979,6.979,0,5.107,0,6.104,10.83,36.637,38.649,5.573,5.573,31.316,0,313.241,0.81,-0.6,23,282.237,435503.978,14.719,4.728,1.942,139.974,10.093,0.393,10.093,0.058,0.087,0.058,-0.087,-0.393,3.818,92.967,313.485,2,2,4,1,5,0,0,0,2,2,2,0,1,2,1,3,126,10.423,0,0,0,0,0,0,0,0,0,37.146,73.529,12.587,6.104,5,5.107,0,0,5.317,28.584,70.939,6.545,23.298,0,0,5.317,0,0,0,23.797,0,28.584,58.793,23.298,0,0,0,42.17,0,0,0,0,0,0,0,0,0,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54
CHEMBL3934768,1.473,932.506,20.389,17.166,17.166,13.826,10.866,10.866,9.873,9.873,8.447,8.447,6.789,6.789,6.425,13.887,0,22.497,11.836,49.661,17.343,12.263,0,37.06,0,397.222,0.56,-1.81,29,368.277,5215152.072,19.171,6.597,2.784,170.983,13.215,0.393,13.215,0.265,0.007,0.265,-2.496,-0.393,6.256,110.24,397.509,1,2,4,0,4,0,1,1,2,1,4,0,2,2,0,2,154,5.107,0,0,0,6.425,0,4.984,8.781,0,0,43.222,72.979,23.372,6.104,5,13.887,5.573,0,4.984,22.666,64.902,0,58.961,0,0,0,8.781,0,0,16.194,0,22.666,69.925,47.834,0,5.573,0,33.12,0,0,0,0,0,0,0,0,26.429,39.737,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.82
